"url","price","currency","rendered","method","error"
https://www.vperfumes.com/ae-en/product/burberry-edp-for-women-100ml,None,None,None,None,None
https://www.vperfumes.com/ae-en/product/armaf-club-de-nuit-edp-for-women-105ml,None,None,None,None,None
https://www.vperfumes.com/ae-en/product/burberry-london-edt-for-men-100ml,None,None,None,None,None
https://www.vperfumes.com/ae-en/product/afnan-9pm-edp-for-men-100ml,None,None,None,None,None
https://parfum.ae/products/mixture-of-fleur-narcotique-molecule-02-another-13,None,None,None,None,None
https://emiratesoud.co.uk/products/resala-arabian-oud,None,None,None,None,None
https://emiratesoud.co.uk/products/obsidian-french-avenue,None,None,None,None,None
